Timestamp,Run,Rows,Avg_HR_clean,Avg_RR_clean,Avg_Range,Range_SD,HR_SD,RR_SD,HR_P2P,RR_P2P,Range_Slope,SQI,Final_Accurate_HR,HR_Class,RR_Class,Stress_Class
23-01-2026 20:53,12,33,61.92760155544891,12.076926116492103,0.7090000000061768,1.8304295188200067e-13,3.7570520397689964,0.2991088287467263,12.407972906202588,0.9091694612659893,-1.8068272374324674e-14,5463198608404.512,81.74823647608383,Normal,Normal,Very High Stress
23-01-2026 20:55,13,25,78.10043870964213,12.552270588228845,0.7090000000061736,1.204389041947379e-13,7.9372524507128475,0.2789170235934582,24.716670895291955,0.876003073790109,1.633299013981134e-14,8302964948793.439,97.92107363027705,Elevated,Normal,Very High Stress
23-01-2026 20:56,14,31,100.63724931288978,10.842212389308926,0.7090000000061282,3.1004222109739204e-13,2.4629334894447794,0.5015135381506938,9.980531957647159,1.5247762380293217,-3.242290672361084e-14,3225367165995.998,120.45788423352471,High,Low,Very High Stress
23-01-2026 20:58,15,25,117.77528196097856,11.450006793382649,0.7090000000059536,3.230043685060488e-13,9.385238864041819,0.717920408611601,29.057109008558797,2.184810625972748,4.2757372196027346e-14,3095933360360.336,137.59591688161348,High,Low,Very High Stress
23-01-2026 21:03,16,32,134.64825297997226,12.638367807710368,0.7090000000039831,2.2819341640715035e-12,6.650780333170127,0.3281521431546836,23.17813257693834,1.0166367455057728,-2.3796137473900575e-13,438224737481.36816,154.46888790060717,High,Normal,Very High Stress
23-01-2026 21:06,17,35,75.97524272703662,11.578724107827922,0.7090000000105101,8.640047914527916e-12,21.048553273948563,0.21319177687383115,65.23461612549481,0.7813609377721491,8.300498780039271e-13,115740098885.16216,95.79587764767155,Elevated,Low,Very High Stress
23-01-2026 21:08,18,29,55.713212563127406,12.057800844122267,0.7089999999856091,2.735546470627988e-11,5.936854615682407,0.8966715735785664,17.610347280012185,2.6377679304692467,-3.1881900590233716e-12,36555767220.084335,75.53384748376233,Normal,Normal,Very High Stress
23-01-2026 21:30,19,27,70.0458233327134,13.915247013742812,0.709000000052768,9.029531947085811e-11,1.8940935464690487,0.3962224928180713,6.2969091407984905,1.297763662963959,1.1194303689096141e-11,11074771160.455772,89.86645825334833,Normal,Normal,Very High Stress
23-01-2026 21:35,20,19,60.85012072796868,12.252847060595299,0.7090000001204613,1.2378584158748636e-10,2.243248063209095,0.3376153925049385,6.812380497835349,1.0640779531410107,-2.0336972888573535e-11,8078468322.188885,80.6707556486036,Normal,Normal,Very High Stress
23-01-2026 22:02,21,29,61.516155413683215,10.91127368589072,0.7089999994969903,2.8624403929398635e-10,2.189055173446795,0.8447003351094287,6.3895613734779815,2.648856276893243,8.02272688664463e-12,3493522528.7711654,81.33679033431814,Normal,Low,Very High Stress
23-01-2026 22:51,22,65,78.43283456325904,11.675637957892445,0.7089999981518856,5.471217320130464e-09,9.644904342681484,2.4970481227806514,26.7835504874175,6.4511230370190304,-1.2509753894624623e-10,182774680.9326438,98.25346948389395,Elevated,Low,Very High Stress
23-01-2026 22:58,23,51,53.85350291400906,13.29615323653975,0.7089999664531731,7.179285654850895e-08,7.668897381965059,0.770259870219588,27.25398972836632,2.0981262103529783,-4.402249979219216e-09,13928962.407622278,73.67413783464399,Normal,Normal,Very High Stress
23-01-2026 23:00,24,51,71.78411429561652,12.549700601986466,0.7089999447620895,6.202143087748891e-07,3.5060763572320033,0.3625381391026645,17.03596386397362,1.6324955903560436,-2.5470340953039807e-08,1612345.9034269988,91.60474921625143,Elevated,Normal,Very High Stress
23-01-2026 23:01,25,65,67.92412644941103,12.101161628732552,0.7089978812675712,9.050498319164815e-06,17.17270905927931,1.3826993001222045,43.062673889906705,3.8234964184007048,-2.554775282451143e-07,110491.15360669782,87.74476137004595,Normal,Normal,Very High Stress
23-01-2026 23:03,26,65,51.05980133497117,11.383119876902553,0.7089553091506804,0.00014088275496024937,3.1304210662010834,0.6331894632766489,13.18734187087879,1.8297440712719109,-4.824958448086511e-06,7098.100830596009,70.8804362556061,Normal,Low,Very High Stress
23-01-2026 23:27,27,65,61.292411441854874,12.777945764432904,0.708221977668969,0.002038142422090101,4.8139716168101,1.278632521069654,13.501838123345756,3.265580393400393,-7.87502539008486e-05,490.6428467224125,81.1130463624898,Normal,Normal,Very High Stress
23-01-2026 23:30,28,51,74.02016354903469,14.635361994447837,0.7033911644117691,0.02583658459816659,5.400108726784812,0.6188759995192785,17.787789341040003,2.3137338753594303,-0.001104525899359372,38.70480620998806,93.84079846966961,Elevated,Normal,Very High Stress
23-01-2026 23:35,29,51,78.94419287954531,12.230523608644251,0.5773166089624256,0.01989508942002932,3.1541915196256665,0.3133498137995537,11.24937516521787,1.3482574044261053,0.00032727356201317525,50.26365948339257,98.76482780018023,Elevated,Normal,Very High Stress
23-01-2026 23:45,30,106,55.700767424700196,13.234360716054384,0.5653622123505211,0.07852932057933171,5.678075587309732,1.7599412530583505,20.241919090213784,4.690057387026306,-0.0012232436932586145,12.734097183354367,75.52140234533512,Normal,Normal,Very High Stress
24-01-2026 00:02,31,79,54.93003112227713,12.366619701436083,0.4465858538387775,0.05355990671909852,5.24962541700087,2.7670999268135583,14.064785883142306,8.781180469722244,-0.00011664582796811568,18.670682255751906,74.75066604291206,Normal,Normal,Very High Stress
24-01-2026 00:02,32,79,54.93003112227713,12.366619701436083,0.4465858538387775,0.05355990671909852,5.24962541700087,2.7670999268135583,14.064785883142306,8.781180469722244,-0.00011664582796811568,18.670682255751906,74.75066604291206,Normal,Normal,Very High Stress
24-01-2026 00:03,33,121,81.04772286860802,12.235971592175407,0.5465287557405216,0.1122224213656591,1.8634829309971692,2.634730942251408,5.814473976349646,7.502517309160116,-0.0005138407417161748,8.910875276355492,100.86835778924294,Elevated,Normal,Very High Stress
24-01-2026 00:03,34,121,81.04772286860802,12.235971592175407,0.5465287557405216,0.1122224213656591,1.8634829309971692,2.634730942251408,5.814473976349646,7.502517309160116,-0.0005138407417161748,8.910875276355492,100.86835778924294,Elevated,Normal,Very High Stress
24-01-2026 00:05,35,107,62.75110830166228,12.505654433123102,0.40151164701360137,0.10220147848864689,6.419046211116055,2.6048136386845946,19.54898083652526,8.235185743601239,-0.002743841923971224,9.784594262118093,82.5717432222972,Normal,Normal,Very High Stress
